,,,parent_is_primary,slcID,trackScore,parent,id,t0,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,nshw,ntrk,true_nshw,true_ntrk,shw,trk,trk,shw,shw,shw,shw,shw,shw,trk,trk,trk,trk,trk,trk,shw,shw,trk,trk,shw,shw,trk,trk,shw,shw,shw,shw,shw,shw,shw,trk,trk,trk,trk,trk,trk,trk,shw,shw,shw,shw,shw,shw,shw,trk,trk,trk,trk,trk,trk,trk
1,26,8,1,1,0.37033877,1,0,,0,6.3045874,-142.06778,70.697075,23.81687,-148.16696,233.29471,0.028896747,0.008331281,0.9995477,283.25455,0.74192774,0.62,0.77906823,1.07,2,,,,19.797377,231.372,126.27217,28.524296,,,0.9396453,0.026153974,0.9396453,0.0,0.03049275,0.0037079907,0,52,11,0.33388638,6.342574,-141.9971,70.766754,5.8416247,-142.98627,91.250084,0.01473786,-0.01332919,0.33329412,20.69091,2,1,0.33388638,0,2.0,1.895037,0.30693468,0.10922242,2.8522098,0.05374782,-0.015941076,0.9984272,12.045864,-143.74364,178.14369,107.612946,0.117029265,1.9456246,0.30803135,267,0.6180365,1.8421693,0.29961744,222,0.58477366,1.895037,0.30693468,407,0.3004726,0.8650941,0.8650941,0.040030275,11.0,0.09487559,6.261903,-142.02817,70.7,0,52,11,0.33388638,6.342574,-141.9971,70.766754,5.8416247,-142.98627,91.250084,0.01473786,-0.01332919,0.33329412,20.69091,2,1,0.33388638,0,1,0,1,0,True,True,0.7494134306907654,0.007249151822179556,-0.012827801518142223,0.9998914003372192,0.0072563947178423405,-0.012824919074773788,0.9998914003372192,0.007253008428961039,-0.012831381522119045,0.9998913407325745,0.0072563947178423405,-0.012824919074773788,0.9998914003372192,0.04663038721605518,0.04580081863674733,0.030272447730349938,0.04580081863674733,0.0006673966331250521,0.0007003984739600591,0.0006867782742034168,0.0007003984739600591,-0.047118664677286266,-0.08072117,-0.012719017,0.00021878541,-0.0009433413,0.018112527330292463,0.00068788184,-0.019446358413138156,1.2445162918865114,-0.00598917,0.00049774756,-0.0009846326,-0.33904133962222516,0.00066929817,-3.300184083500704e-05,-0.0269517,-0.08067131,-0.031066895,-0.0667572,0.0008295685793078544,0.10922242,-1.362019975664232e-05,0.4155270457267761,-0.037986755,-0.07067871,-0.06967926,-0.01552837090639739,0.10627169
1,26,9,1,1,,-1,1,,4294967295,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,1,0,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,9,1,1,0.31295875,1,0,,0,84.376625,-86.84003,299.2913,91.104515,-91.56024,472.15417,0.01901236,0.055892676,0.9982557,232.20139,0.6288421,0.55,0.6674569,0.99,2,,,,19.289055,254.49913,104.73005,26.080196,,,0.8065572,0.09508915,0.8065572,0.0,0.08900477,0.009348916,0,52,11,1.2333546,84.43894,-86.64237,299.3669,89.8779,-87.28182,341.95523,0.013186276,-0.0123786265,1.2332219,44.652344,2,1,1.2333546,0,2.0,2.0343745,1.1110997,0.077916786,7.1787796,0.08932934,-0.058830254,0.9942633,98.26249,-95.70803,453.18765,154.77557,0.081535965,1.8914602,1.1456968,736,0.6723696,1.5208629,1.0961287,659,0.5473652,2.0343745,1.1110997,1077,0.30173093,0.96222985,0.96222985,0.01139495,11.0,0.026375229,84.43649,-86.60255,299.3,0,52,11,1.2333546,84.43894,-86.64237,299.3669,89.8779,-87.28182,341.95523,0.013186276,-0.0123786265,1.2332219,44.652344,2,1,1.2333546,0,1,0,1,0,True,True,0.6376566886901855,0.014020008035004139,-0.007663439027965069,0.9998723864555359,0.014020140282809734,-0.00766691705211997,0.9998723864555359,0.014014719054102898,-0.007684458512812853,0.9998722672462463,0.014020140282809734,-0.00766691705211997,0.9998723864555359,0.09125126203866753,0.004071942032221811,0.06380392146753876,0.004071942032221811,0.009251897174865206,2.0449896787528752e-05,0.002595862371898615,2.0449896787528752e-05,451.41779315519193,-0.09912384,-2.9003628e-05,-0.00045965315,-0.00022355527,21.4097645095594,0.00024131127,125.93767596331764,-0.4829899649414738,-0.0007380113,0.002281271,-0.00025260827,14.669162518191555,0.00068324315,0.009231447278077677,-0.12225485,-0.0024490356,0.03982544,-0.06692505,0.08717932000644571,0.077916786,0.0025754124751110863,-0.5956978797912598,-0.062316895,-0.19765472,-0.07562256,0.05973197943531695,0.22061178
1,26,10,1,1,,-1,1,,4294967295,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,1,0,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,10,1,1,0.35200417,1,0,,0,12.554596,147.31401,284.19788,2.2731543,50.76159,491.15866,-0.0042829607,-0.16581762,0.98614717,431.11185,1.0767576,0.78,1.1075284,1.25,2,,,,17.939476,251.90298,134.92114,26.499073,,,0.96447176,0.0104129845,0.96447176,0.0,0.022212196,0.002903086,0,52,11,1.3258764,12.652182,145.67976,281.5737,6.1117296,151.4285,321.32388,-0.016336663,0.036223687,1.3252807,42.4363,2,1,1.3258764,0,2.0,2.1708145,1.201113,3.1396437,7.1543097,0.007486135,-0.02570169,0.99964154,13.81333,143.08255,452.0265,167.88664,0.11511291,2.0875337,1.177847,728,0.6281901,1.8572952,1.1845281,725,0.5746256,2.1708145,1.201113,1189,0.30010757,0.52497494,0.52497494,0.03699513,11.0,0.43802992,12.556508,147.39752,284.2,0,52,11,1.3258764,12.652182,145.67976,281.5737,6.1117296,151.4285,321.32388,-0.016336663,0.036223687,1.3252807,42.4363,2,1,1.3258764,0,1,0,1,0,True,True,1.081929087638855,0.007669713348150253,0.013060793280601501,0.9998852610588074,0.007679992821067572,0.012911614030599594,0.9998871088027954,0.00766954617574811,0.013053398579359055,0.9998854398727417,0.007679992821067572,0.012911614030599594,0.9998871088027954,0.03876532247345282,0.024652523520019953,0.18003845113455558,0.024652523520019953,0.0018049728111438755,0.000805797265726843,0.03506948054345419,0.000805797265726843,1.239983787380761,-0.0940988,-0.0075618234,0.01179133,0.0093272645,0.5724687349744164,0.009895507,42.52146878014152,-0.18398945465834857,-0.007712953,0.0112180775,0.009319677,6.303043479031629,0.0097484635,0.0009991755454170324,-0.12476337,-0.09567356,1.7177582,2.6263123,0.01411279895343287,3.1396437,0.03426368327772735,-0.24394726753234863,-0.09758568,1.6342468,2.624176,0.15538592761453562,3.0929897
1,41,1,1,1,,-1,1,,4294967295,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,0,1,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,41,1,1,1,0.54109544,1,0,,0,-117.25664,45.466503,319.1146,-116.27672,45.709316,323.31113,0.22702847,0.056255486,0.972262,4.316259,0.082549095,,0.09948223,,2,,,,18.946388,244.50119,122.06329,27.739449,,,,,,,,,0,52,11,0.02799032,-117.353165,45.446926,318.50482,-115.26918,45.03181,323.87827,0.003901439,0.0038384108,0.02744526,6.283962,2,1,0.02799032,0,2.0,1.8548546,0.017129228,0.6176749,4.9347258,0.2270303,0.05625576,0.9722616,-116.46858,45.661777,322.48947,3.471161,0.016032053,1.7865436,0.016811294,14,0.5609052,1.8800632,0.016323574,15,0.6858524,1.8548546,0.017129228,24,0.30855894,,,,,,-117.25664,45.466503,319.1146,0,52,11,0.02799032,-117.353165,45.446926,318.50482,-115.26918,45.03181,323.87827,0.003901439,0.0038384108,0.02744526,6.283962,2,1,0.02799032,0,0,1,1,0,True,True,0.13408224284648895,-0.003821498015895486,0.004016728140413761,0.999984622001648,-0.00383023195900023,0.004015214741230011,0.999984622001648,-0.003821498015895486,0.004016728140413761,0.999984622001648,-0.00383023195900023,0.004015214741230011,0.999984622001648,0.23887391163292843,0.19682768500302372,0.2388721233443849,0.19682768500302372,0.000977406494795669,0.0010843768651494846,0.007650718203563146,0.0010843768651494846,-0.09864685774079976,-0.38803032,-0.00082253513,0.00043076678,0.001914482,0.2136194744619324,0.0018036129,6.055405228060147,3.79030748864608,-0.00082253513,0.00043076678,0.001914482,0.21361038890802014,0.0018036129,-0.00010697037035381561,-0.010861093,0.0965271,0.019577026,0.6097717,0.042046226629904704,0.6176749,0.0065663413384136615,0.10609192214906216,0.0965271,0.019577026,0.6097717,0.04204443834136118,0.6176749
1,41,2,1,1,,-1,1,,4294967295,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,1,0,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,41,2,1,1,0.31864408,1,0,,0,55.080112,182.1715,319.40146,47.28628,196.76097,470.30023,0.03477125,0.062897235,0.9974141,222.77193,0.6080936,0.5,0.64692533,0.93,2,,,,19.11115,220.63435,110.69024,29.15698,,,0.9307854,0.03357645,0.9307854,0.0,0.032961346,0.0026768094,0,52,11,0.6123478,55.170673,182.1577,319.4903,57.10304,179.48831,360.01172,0.006929042,0.02687879,0.6117181,41.625195,2,1,0.6123478,0,2.0,2.0951717,0.56605667,0.17582476,5.4765396,0.019118581,-0.0014082018,0.9998164,57.078365,181.89299,422.9413,103.360275,0.09813176,2.0379477,0.554151,351,0.60157776,2.484117,0.5523776,316,0.59864974,2.0951717,0.56605667,570,0.3000551,0.84428346,0.84428346,0.08985545,11.0,0.06586107,55.102264,182.03854,319.6,0,52,11,0.6123478,55.170673,182.1577,319.4903,57.10304,179.48831,360.01172,0.006929042,0.02687879,0.6117181,41.625195,2,1,0.6123478,0,1,0,1,0,True,True,0.6172046065330505,0.011402980424463749,0.016078587621450424,0.9998056888580322,0.01140913087874651,0.016089264303445816,0.9998055100440979,0.0114012211561203,0.01609060913324356,0.9998055100440979,0.01140913087874651,0.016089264303445816,0.9998055100440979,0.01911009366725381,0.027817585316264846,0.052377012683844724,0.027817585316264846,0.00020672145004946144,0.00047384576805607255,0.0016932091570214963,0.00047384576805607255,-0.5637368443797116,-0.07559612,-0.0012399516,-0.0006541359,0.0003433929,-0.3130211177574711,0.00047279196,2.5733339224866314,0.007931481129442758,-0.0016414684,7.572529e-05,-0.0002780575,0.8828741635320901,0.0003431342,-0.0002671243180066111,-0.046291113,-0.068408966,-0.119155884,0.10971069,-0.008707491649011037,0.17582476,0.0012193633889654237,0.00485682487487793,-0.09056091,0.013793945,-0.08883667,0.024559427367579878,0.12760684
1,41,3,1,2,,-1,2,,4294967295,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,1,1,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,41,3,1,2,0.5208409,2,1,,0,152.69551,76.003296,352.90872,149.60619,73.6118,357.42728,-0.5171689,-0.4003546,0.7564737,5.973318,0.09219557,,0.110755235,,2,,,,15.799154,234.19173,120.82754,23.160585,,,,,,,,,0,52,11,0.045821518,152.55403,75.85002,352.6187,149.25848,73.22201,357.05637,-0.004682006,0.003883971,0.04541304,6.93164,2,1,0.045821518,0,2.0,1.9373444,0.017093511,0.3572317,2.888627,-0.5171854,-0.40036297,0.75645804,149.63506,73.63414,357.38507,5.917521,0.053905543,,0.016716331,12,9.522443,1.7173631,0.017126055,19,0.41381964,1.9373444,0.017093511,21,0.3965851,,,,,,152.69551,76.003296,352.90872,0,52,11,0.045821518,152.55403,75.85002,352.6187,149.25848,73.22201,357.05637,-0.004682006,0.003883971,0.04541304,6.93164,2,1,0.045821518,0,1,1,1,0,True,True,0.14022736251354218,0.01996362768113613,0.006693125236779451,0.9997782707214355,0.019951684400439262,0.00667980033904314,0.9997786283493042,0.01996362768113613,0.006693125236779451,0.9997782707214355,0.019951684400439262,0.00667980033904314,0.9997786283493042,0.7328276329676743,0.14535123830788993,0.7328036284177529,0.14535123830788993,0.009179836739250557,0.00096807040167165,0.0753022560281289,0.00096807040167165,8.482612755641478,-0.6269545,0.0009274058,0.0020207579,0.0008224423,4.041770826990574,0.0009121906,76.78592951307886,2.060295021511985,0.0009274058,0.0020207579,0.0008224423,4.041605678415297,0.0009121906,0.008211766337578906,-0.028728006,0.14147949,0.15327454,0.29000854,0.5874763946597843,0.3572317,0.07433418562645724,0.09440584480762482,0.14147949,0.15327454,0.29000854,0.5874523901098629,0.3572317
1,41,3,1,2,0.44721407,2,0,,0,150.87373,78.0906,397.624,152.36435,76.05633,406.65375,0.20771962,-0.2142123,0.95444524,9.391614,0.108518034,,0.12946846,,2,,,,18.350592,199.49834,96.39549,24.480892,,,,,,,,,0,52,11,0.045821518,152.55403,75.85002,352.6187,149.25848,73.22201,357.05637,-0.004682006,0.003883971,0.04541304,6.93164,2,1,0.045821518,0,2.0,2.1753337,0.0261876,45.048016,3.126657,0.16016084,-0.2137525,0.9636692,152.37093,75.97878,405.6713,8.375591,0.07270776,2.248455,0.026339453,13,1.011056,3.110949,0.02644967,25,0.44980904,2.1753337,0.0261876,31,0.31131014,,,,,,151.02948,77.76909,397.6,0,52,11,0.045821518,152.55403,75.85002,352.6187,149.25848,73.22201,357.05637,-0.004682006,0.003883971,0.04541304,6.93164,2,1,0.045821518,0,1,1,1,0,True,True,0.15145909786224365,0.01973927952349186,0.006821798626333475,0.9997819066047668,0.019951684400439262,0.00667980033904314,0.9997786283493042,0.019725576043128967,0.006849986966699362,0.9997819662094116,0.019951684400439262,0.00667980033904314,0.9997786283493042,0.2647332299225693,0.14535123830788993,0.29477622369293854,0.14535123830788993,0.0018353234973947784,0.00096807040167165,0.013160738730924259,0.00096807040167165,0.8958574647314579,-0.42848682,-0.009993518,0.025300816,0.12756355,0.8213345342252865,0.115030035,12.594815736746506,2.3054142561210784,-0.011014444,0.02953958,0.12763157,1.0280269168985645,0.11514321,0.0008672530957231284,-0.019633917,-1.5245514,1.9190674,44.981293,0.11938199161467938,45.048016,0.012192668329252608,0.1056375801563263,-1.6802979,2.2405777,45.00528,0.14942498538504861,45.09234
1,41,4,1,1,,-1,1,,4294967295,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,1,0,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,41,4,1,1,0.42196098,1,0,,0,149.7859,176.38206,121.093834,142.7496,175.47354,152.9215,-0.03533953,0.09169052,0.9951603,33.461445,0.18457986,0.13,0.21420076,0.32,2,,,,62.98679,102.02711,68.38823,61.85854,,,0.8825189,0.0012654308,0.8825189,0.0,0.024775935,0.09143975,0,52,11,0.0999383,149.83116,176.45363,121.160545,144.05923,176.22568,136.69786,-0.0032919135,0.00869992,0.09950316,20.426792,2,1,0.0999383,0,2.0,1.998378,0.090359464,0.1451898,5.440446,-0.25430843,-0.02045613,0.9669068,145.59036,175.98302,137.1592,16.608835,0.24857982,2.0082948,0.088238336,68,0.6441392,1.8743829,0.091341145,63,0.59860057,1.998378,0.090359464,95,0.31026775,0.90743124,0.049699754,0.90743124,0.0,0.042869005,149.81413,176.32277,121.1,0,52,11,0.0999383,149.83116,176.45363,121.160545,144.05923,176.22568,136.69786,-0.0032919135,0.00869992,0.09950316,20.426792,2,1,0.0999383,0,1,0,1,0,True,True,0.21268150210380554,0.020118577405810356,0.01584959588944912,0.9996719360351562,0.02011999674141407,0.01586126908659935,0.9996717572212219,0.020116051658988,0.015854934230446815,0.9996719360351562,0.02011999674141407,0.01586126908659935,0.9996717572212219,0.2796610309381912,0.08891026180073335,0.09409156353704011,0.08891026180073335,0.0070670401072772185,0.0007900157502599725,0.0018829166233576757,0.0007900157502599725,7.945442043341099,-0.095847525,-0.00011365332,-0.00074160774,-0.00049972435,2.1454302942552412,0.0005556952,1.3833912459821966,1.128128007233314,-0.0003020571,-0.00040556674,-0.00055060355,0.05827563243396083,0.00041257616,0.0062770243570172465,-0.009578839,-0.017028809,-0.13085938,-0.060546875,0.19075076913745787,0.1451898,0.0010929008730977032,0.11274319887161255,-0.04525757,-0.07156372,-0.066711426,0.005181301736306765,0.10779624
1,41,5,1,1,,-1,1,,4294967295,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,1,0,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,41,5,1,1,0.48476663,1,0,,0,-23.9386,-158.15616,372.80423,-23.723484,-142.31123,415.28406,-0.05868559,0.11004692,0.9921923,51.209785,0.2290011,0.15,0.2620263,0.37,2,,,,24.62009,268.2969,114.02464,41.429688,,,0.8884679,0.010172292,0.8884679,0.0,0.059986867,0.04137294,0,52,11,0.09272701,-24.07597,-158.2377,372.74115,-24.244112,-154.46524,386.62628,0.002159401,0.007343764,0.09240911,14.797385,2,1,0.09272701,0,2.0,2.061203,0.08657553,0.15030898,3.3004224,0.01735489,0.24306546,0.9698547,-23.52673,-151.76022,398.24088,26.231651,0.19445221,2.1551263,0.08720036,50,0.43138888,2.4333825,0.0887842,72,1.0931889,2.061203,0.08657553,102,0.30932468,0.8924299,0.050512735,0.8924299,0.0,0.057057355,-23.981977,-158.13623,372.8,0,52,11,0.09272701,-24.07597,-158.2377,372.74115,-24.244112,-154.46524,386.62628,0.002159401,0.007343764,0.09240911,14.797385,2,1,0.09272701,0,1,0,1,0,True,True,0.2522006928920746,0.004397571552544832,-0.013903296552598476,0.9998936057090759,0.00438933027908206,-0.013912289403378963,0.9998936057090759,0.004401383455842733,-0.01390504278242588,0.9998936057090759,0.00438933027908206,-0.013912289403378963,0.9998936057090759,0.25977226290993827,0.09510287049284091,0.1394086199549236,0.09510287049284091,0.005842257791024292,0.000838674658951435,0.004901460774926574,0.000838674658951435,5.966059757103737,-0.0663397,-0.0039039853,-0.00064125645,0.00015785187,1.731487089335471,0.00037053536,4.844293401036698,1.7198190140795842,-0.005705654,-0.00051531947,0.00016923228,0.4658718420640931,0.00042339478,0.005003583132072857,-0.0061514825,0.09399223,0.10147095,0.05883789,0.16466939241709735,0.15030898,0.004062786115975139,0.15947367995977402,0.13736916,0.08154297,0.063079834,0.04430574946208268,0.17175159
1,41,6,1,1,,-1,1,,4294967295,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,1,0,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,41,6,1,1,0.36732104,1,0,,0,77.7223,37.77717,12.805614,82.486,29.488045,120.396774,0.01995849,-0.040309895,0.9989879,113.30952,0.36928537,0.22,0.40750825,0.52,2,,,,32.126762,277.84482,162.5502,44.64212,,,0.8754438,0.015162649,0.8754438,0.0,0.07433558,0.035057943,0,52,11,0.17748855,77.78169,37.64101,12.672588,83.3502,34.163395,40.10028,-0.0027611707,-0.003813159,0.17742537,31.93148,2,1,0.17748855,0,2.0,1.8160874,0.17593503,0.14845113,3.3927577,0.04547584,-0.028954916,0.9985455,80.0877,36.084015,64.58063,51.856056,0.10109533,1.6081347,0.16347212,134,0.63264835,2.0728095,0.16355658,130,0.5721386,1.8160874,0.17593503,228,0.30043697,0.5946818,0.5946818,0.299922,11.0,0.105396196,77.7295,37.585503,12.799995,0,52,11,0.17748855,77.78169,37.64101,12.672588,83.3502,34.163395,40.10028,-0.0027611707,-0.003813159,0.17742537,31.93148,2,1,0.17748855,0,1,0,1,0,True,True,0.38410335779190063,0.013776171021163464,0.0034125489182770252,0.9998992681503296,0.013781067915260792,0.003417627653107047,0.9998992085456848,0.013775507919490337,0.003429948817938566,0.9998992085456848,0.013781067915260792,0.003417627653107047,0.9998992085456848,0.04532791135454837,0.03848434076237324,0.044186783185912945,0.03848434076237324,0.00036147955174090253,0.0002628684387408462,0.0007499509775693055,0.0002628684387408462,0.3751348525232196,-0.008752793,-0.00067101506,-0.0014746592,0.010053753,0.17782740867075467,0.0016997863,1.8529517699485363,1.1641021723096736,-0.0007636095,0.0036172778,0.010497155,0.148175655619261,0.0022832248,9.861111300005633e-05,-0.0015535206,-0.052192688,-0.05550766,0.12740707,0.006843570592175129,0.14845113,0.00048708253882845935,0.20661480724811554,-0.059394836,0.13615799,0.13302612,0.005702442423539705,0.19940585
1,41,8,1,1,,-1,1,,4294967295,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,1,0,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,41,8,1,1,0.46103373,1,0,,0,3.6631334,73.17108,384.08954,-2.1933494,62.531555,391.16592,-0.5792656,-0.7829492,0.22680822,14.224264,0.12741718,0.16,0.15098299,0.28,2,,,,29.741589,299.01935,164.29178,45.120052,,,0.9598827,0.007853898,0.9598827,0.0,0.020038597,0.012224818,0,52,11,0.4649562,-0.13647552,67.28422,379.07437,0.2468888,67.72256,382.51392,0.019051535,0.007218787,0.46450934,3.5847528,2,0,0.4649562,0,2.0,1.0698973,0.028329913,0.0,3.1496851,-0.40657237,-0.7507373,0.5206656,-2.9173949,62.784985,389.43314,8.994522,0.44681355,,0.030221973,16,0.7695765,,,18,0.32949278,1.0698973,0.028329913,50,0.5761856,,,,,,0.73952925,69.537506,384.75,0,52,11,0.4649562,-0.13647552,67.28422,379.07437,0.2468888,67.72256,382.51392,0.019051535,0.007218787,0.46450934,3.5847528,2,0,0.4649562,0,1,0,1,0,True,True,0.1655259132385254,0.006564617156982422,0.006107706110924482,0.9999597668647766,0.006490921601653099,0.005912750493735075,0.9999614953994751,0.006821776740252972,0.0064272042363882065,0.9999560713768005,0.006490921601653099,0.005912750493735075,0.9999614953994751,1.0316654748479952,0.035811264299378094,1.3512217204130248,0.035811264299378094,0.03015247930957863,0.0005962815139350069,0.3022172351864555,0.0005962815139350069,49.567523233438976,-0.93906975,-6.4187684,0.033489104,0.014972336,27.80840693652671,0.016023587,505.8364994112435,-0.6439967564326682,-27.840956,0.08749249,0.013230035,36.731751359487475,0.022380555,0.029556197795643623,-0.4366263,0.87600476,2.2532883,5.6756287,0.9958542105486171,6.169072,0.3016209536725205,-0.2994302809238434,3.799609,5.8868637,5.015167,1.3154104561136466,8.616501
1,41,9,1,1,,-1,1,,4294967295,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,1,0,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,41,9,1,1,0.3895806,1,0,,0,-15.215996,-28.594986,398.29468,-19.955858,-27.9946,504.25043,-0.015370997,0.010551229,0.9998262,129.73654,0.40513092,0.36,0.44399038,0.74,2,,,,20.746887,172.326,65.00558,25.510508,,,0.82423013,0.025422875,0.82423013,0.0,0.13279822,0.017548796,0,52,11,0.44765338,-15.262291,-28.437656,398.28,-18.710714,-26.487143,423.71143,-0.008766245,-0.011707493,0.4474141,26.336279,2,1,0.44765338,0,2.0,3.9115026,0.29799247,0.07116719,3.0884936,-0.05819158,-0.018101929,0.99814135,-20.81656,-30.15219,494.60538,96.484726,0.06528738,3.3811438,0.2938326,213,0.62061185,2.4005492,0.29189712,221,0.5828101,3.9115026,0.29799247,365,0.30055863,0.5224725,0.30927268,0.1682548,22.0,0.5224725,-15.201962,-28.40563,398.3,0,52,11,0.44765338,-15.262291,-28.437656,398.28,-18.710714,-26.487143,423.71143,-0.008766245,-0.011707493,0.4474141,26.336279,2,1,0.44765338,0,1,0,1,0,True,False,0.37518489360809326,0.005158407147973776,-0.0024920525029301643,0.999983549118042,0.005153123755007982,-0.0024948667269200087,0.9999836087226868,0.005157178267836571,-0.002508666133508086,0.999983549118042,0.005153123755007982,-0.0024948667269200087,0.9999836087226868,0.06528173674962981,0.03423391644568131,0.02433123312111002,0.03423391644568131,0.001269956035934738,0.0005246323221753275,0.00022211279811018008,0.0005246323221753275,1.4206591592927629,-0.3343232,-0.0039527803,-0.0011261931,5.0188344e-05,0.9069315908745598,0.00017810255,-0.5766315022505382,-0.1618852714127885,-0.003033304,0.0055324375,3.685587e-05,-0.2892652770326118,0.00041206472,0.0007453237137594106,-0.14966092,0.060328484,0.03202629,0.019989014,0.031047820303948502,0.0711672,-0.0003025195240651474,-0.07246848940849304,0.046295166,-0.15732956,0.014678955,-0.009902683324571289,0.1646551
