,,,parent_is_primary,slcID,trackScore,parent,id,t0,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,nshw,ntrk,true_nshw,true_ntrk,shw,trk,trk,shw,shw,shw,shw,shw,shw,trk,trk,trk,trk,trk,trk,shw,shw,trk,trk,shw,shw,trk,trk,shw,shw,shw,shw,shw,shw,shw,trk,trk,trk,trk,trk,trk,trk,shw,shw,shw,shw,shw,shw,shw,trk,trk,trk,trk,trk,trk,trk
1,5,2,1,1,0.4004247,1,0,,0,-147.5924,-21.574455,452.0027,-145.62619,-24.121157,504.0213,0.028183762,0.056346543,0.99801344,53.55929,0.23461355,0.18,0.26797515,0.39,2,,,,33.430088,117.04677,63.393776,32.250607,,,0.78557175,0.021954764,0.78557175,0.0,0.17571682,0.016756695,0,52,11,0.321605,-147.66454,-21.538605,451.94144,-140.3137,-30.689157,489.2972,0.0080144275,0.0051484806,0.3214635,42.11799,2,1,0.321605,0,2.0,1.9159431,0.26476106,0.37006253,5.5506344,0.058582377,-0.040564146,0.99745816,-144.80505,-23.585514,499.578,47.69924,0.11589646,1.9365773,0.26361606,196,0.6471103,1.904352,0.26060268,151,0.5619465,1.9159431,0.26476106,299,0.3007645,0.89756095,0.89756095,0.05325004,11.0,0.049188994,-147.5994,-21.650635,452.0,0,52,11,0.321605,-147.66454,-21.538605,451.94144,-140.3137,-30.689157,489.2972,0.0080144275,0.0051484806,0.3214635,42.11799,2,1,0.321605,0,1,0,1,0,True,False,0.2087191790342331,-0.006426628213375807,-0.0018905125325545669,0.9999775886535645,-0.006432348862290382,-0.0018807398155331612,0.9999775886535645,-0.0064260163344442844,-0.0018838600954040885,0.9999775886535645,-0.006432348862290382,-0.0018807398155331612,0.9999775886535645,0.07570190691927403,0.03610346010739098,0.06778020111121957,0.03610346010739098,0.0015172870489361537,0.00041919919516709525,0.0009588883982694941,0.00041919919516709525,2.6194894132164404,-0.1767508,-0.00044113348,0.0052013597,0.00012958146,1.0968047576076119,0.00029879672,1.2874290058865108,-0.3510076614686701,-0.00048846053,0.0016644776,0.0001355237,0.8773879542183779,0.00021260777,0.0010980878537690585,-0.056843936,0.06513977,-0.11203003,0.058563232,0.03959844681188305,0.14220959,0.0005396892031023988,-0.11288581788539886,0.072128296,-0.035850525,0.06124878,0.03167674100382859,0.10118875
1,5,3,1,1,,-1,1,,4294967295,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,1,0,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,3,1,1,0.34380952,1,0,,0,-10.615445,43.553303,247.63696,-11.290899,28.579205,420.8994,0.021474853,-0.669949,0.7420964,372.13104,0.9418924,0.75,0.97552,1.22,2,,,,37.843372,317.40533,126.81301,146.07654,,,0.8639305,0.07491438,0.8639305,0.0,0.05881438,0.002340719,0,52,11,0.47019318,-10.658726,38.715485,247.50845,-14.028814,37.58978,279.98285,0.012144726,0.016821673,0.4697349,35.74223,2,1,0.47019318,0,2.0,1.5067003,0.4179968,0.6405526,5.0409822,0.05663749,-0.031981323,0.99788237,-5.8988547,39.783367,330.34412,82.91971,0.15454128,,0.42068243,316,0.6366121,,0.42694986,281,0.5696514,1.5067003,0.4179968,467,0.30063665,0.7436795,0.7436795,0.12605774,11.0,0.1302627,-10.595219,42.43525,247.59999,0,52,11,0.47019318,-10.658726,38.715485,247.50845,-14.028814,37.58978,279.98285,0.012144726,0.016821673,0.4697349,35.74223,2,1,0.47019318,0,1,0,1,0,True,True,0.9478000402450562,0.005637053865939379,0.003772740252315998,0.9999769926071167,0.005631459876894951,0.003442063694819808,0.9999781847000122,0.005635234992951155,0.003872127737849951,0.999976634979248,0.005631459876894951,0.003442063694819808,0.9999781847000122,0.06232958451267457,0.038137835029594384,0.738311523458247,0.038137835029594384,0.0016239079748150145,0.0006838933720978146,0.5166495037329364,0.0006838933720978146,1.3745046246518577,-0.11101051,-0.0059582246,0.096079506,0.00036983576,0.6343241420051179,0.014841517,754.4532984405674,1.0157673179390463,-0.0040605795,0.124958225,0.0005192127,18.3590308124551,0.019301374,0.0009400146027171999,-0.052196383,0.06350708,3.7197647,0.091537476,0.024191749483080185,3.7214327,0.5159656103608385,0.477606862783432,0.0432806,4.837818,0.12850952,0.7001736884286527,4.839718
1,5,4,1,1,,-1,1,,4294967295,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,1,0,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,4,1,1,0.3402761,1,0,,0,-125.87378,40.05224,402.79846,-126.70137,39.951866,504.2175,-0.08857798,0.038929295,0.9953082,124.66102,0.39407307,0.34,0.4327628,0.73,2,,,,22.57562,84.302956,50.373825,23.056643,,,0.7062237,0.046037853,0.7062237,0.0,0.23972256,0.008015844,0,52,11,2.5408874,-126.0692,39.924877,402.8275,-132.00662,43.08841,418.15756,-0.00619441,0.0231031,2.5407746,17.936485,2,1,2.5408874,0,2.0,1.8198893,0.968566,1.0162743,10.181006,0.019758984,-0.000791328,0.9998045,-124.07262,39.935093,497.916,95.1346,0.111333564,1.6781639,1.0406342,429,0.6009411,1.6535019,1.0504178,422,0.59929574,1.8198893,0.968566,668,0.30005866,0.89882725,0.89882725,0.031307496,11.0,0.06986528,-125.95238,40.010376,402.8,0,52,11,2.5408874,-126.0692,39.924877,402.8275,-132.00662,43.08841,418.15756,-0.00619441,0.0231031,2.5407746,17.936485,2,1,2.5408874,0,1,0,1,0,True,False,0.356038898229599,-0.00455603189766407,0.0035087624564766884,0.9999834895133972,-0.004566265735775232,0.0035012559965252876,0.9999834895133972,-0.004549139644950628,0.0035124337300658226,0.9999834895133972,-0.004566265735775232,0.0035012559965252876,0.9999834895133972,0.02469207120864946,0.005978820206938022,0.09133922882435129,0.005978820206938022,0.0005905331219595069,9.082729898876719e-05,0.0029703808033913815,9.082729898876719e-05,5.5017140059679575,-0.618808,-0.0009266442,0.0021414922,-6.83341e-05,3.1299236896262506,0.00034756525,31.703612641379273,-0.859876158060979,-0.0015500956,0.0031900236,-7.212202e-05,14.277132555074695,0.0005544177,0.0004997058229707398,-1.5723214,0.11682129,0.08549881,-0.027526855,0.018713251001711437,0.14736006,0.0028795535044026143,-2.1848484575748444,0.19541931,0.1273613,-0.029052734,0.08536040861741327,0.23506099
1,5,5,1,1,,-1,1,,4294967295,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,1,0,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,5,1,1,0.34027296,1,0,,0,-172.67322,-77.42603,200.58298,-192.31746,-86.804085,322.47522,-0.004638652,-0.14603361,0.98926884,174.41356,0.5023001,0.38,0.5417731,0.77,2,,,,60.85771,339.45532,226.70642,56.50512,,,0.9319298,0.014682553,0.9319298,0.0,0.05079765,0.002589949,0,52,11,0.3885123,-172.74323,-77.807724,200.64966,-166.69742,-78.70993,232.64714,4.0286926e-05,0.005886952,0.38846737,34.195847,2,1,0.3885123,0,2.0,1.9688147,0.33372676,0.9266905,5.1489706,-0.035978578,0.047177926,0.99823827,-174.98274,-74.71128,265.30008,64.81427,0.12787713,1.578067,0.33240667,229,0.55557984,2.5208404,0.3393818,255,0.6546475,1.9688147,0.33372676,394,0.30052945,0.82030934,0.82030934,0.09796279,11.0,0.08172788,-172.65082,-77.76908,200.6,0,52,11,0.3885123,-172.74323,-77.807724,200.64966,-166.69742,-78.70993,232.64714,4.0286926e-05,0.005886952,0.38846737,34.195847,2,1,0.3885123,0,1,0,1,0,True,True,0.5132923722267151,-0.008807082660496235,-0.006942859385162592,0.9999370574951172,-0.008815293200314045,-0.006946278270334005,0.9999370574951172,-0.008809098042547703,-0.006912245415151119,0.9999372959136963,-0.008815293200314045,-0.006946278270334005,0.9999370574951172,0.06059101282873107,0.023833356595740353,0.13970511011081005,0.023833356595740353,0.0012252013347276176,0.0002206862167993046,0.010018193006957263,0.0002206862167993046,4.5517800454290915,-0.14101368,-0.0005349398,-0.00049664587,-0.0002474567,1.5422777771705172,0.00040510457,44.395644332731294,0.3211740131985201,-0.00040526813,-0.0049055666,-0.00033232506,4.861747150452951,0.0014268144,0.001004515117928313,-0.05478555,0.09240723,0.038642883,-0.0496521,0.03675765623299072,0.11179311,0.009797506790157957,0.12478005886077881,0.070007324,0.38169098,-0.06668091,0.1158717535150697,0.3937453
1,5,7,1,1,,-1,1,,4294967295,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,1,0,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,7,1,1,0.35250485,1,0,,0,-82.87799,150.92812,276.20126,-70.41259,128.16907,403.5854,-0.0008773796,-0.07156366,0.9974357,270.36346,0.71325153,0.57,0.7508083,1.01,2,,,,36.48221,307.5912,167.88332,64.62454,,,0.9008609,0.040457137,0.9008609,0.0,0.04594107,0.012740886,0,52,11,0.6400922,-82.96963,150.86847,276.17786,-82.87579,147.89804,307.25363,0.003860471,0.010720269,0.63999057,32.937122,2,1,0.6400922,0,2.0,3.0385807,0.6133586,0.2340897,8.118466,0.020900577,-0.023597322,0.99950314,-81.31084,149.07881,351.7135,75.55105,0.1630875,,0.6028244,391,0.6258923,4.833911,0.5905514,342,0.5767152,3.0385807,0.6133586,622,0.30014914,0.41978496,0.3703664,0.41978496,0.0,0.20984861,-82.8899,150.86162,276.19998,0,52,11,0.6400922,-82.96963,150.86847,276.17786,-82.87579,147.89804,307.25363,0.003860471,0.010720269,0.63999057,32.937122,2,1,0.6400922,0,1,0,1,0,True,True,0.7210350036621094,-0.0007883065263740718,0.013377562165260315,0.9999101758003235,-0.0007953778258524835,0.013378196395933628,0.9999101758003235,-0.0007872502901591361,0.013383456505835056,0.9999101161956787,-0.0007953778258524835,0.013378196395933628,0.9999101758003235,0.042869697453117146,0.007602984109341815,0.08500831412626919,0.007602984109341815,0.0011272371882479898,3.7000764427502504e-05,0.0052104970632311075,3.7000764427502504e-05,29.465240534601477,-0.041765198,-0.00096092,-4.5411718e-05,8.01123e-05,4.638535716580414,0.0002551013,139.82133555484512,0.12645492372868336,-0.0011044603,0.00039535502,8.4753294e-05,10.180914349382784,0.0003435715,0.0010902364238204872,-0.026733577,0.07972717,-0.0068511963,0.022125244,0.03526671334377533,0.083023414,0.005173496298803605,0.08094280958175659,0.09163666,0.059646606,0.023406982,0.07740533001692737,0.11181629
1,5,8,1,1,,-1,1,,4294967295,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,1,0,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,8,1,1,0.3748868,1,0,,0,111.046555,117.70606,314.29816,112.17211,129.99164,441.75128,0.04818643,0.048430566,0.99766356,188.28877,0.5325571,0.47,0.5719538,0.9,2,,,,18.576181,205.57745,119.48995,28.809908,,,0.8834386,0.043103866,0.8834386,0.0,0.06797129,0.005486247,0,52,11,0.36548695,111.129486,117.57104,314.2507,112.55057,118.04374,325.84027,0.012915428,0.022875462,0.3645413,11.960537,2,1,0.36548695,0,2.0,1.800536,0.33769286,0.24689402,2.9291883,0.07590792,0.009900144,0.99706566,119.808815,118.57439,429.24716,115.28548,0.08667707,1.8678077,0.3068055,215,0.5915916,2.3074462,0.3080696,213,0.61229604,1.800536,0.33769286,351,0.3008829,0.5949362,0.5949362,0.281145,11.0,0.123918794,111.05773,117.433044,314.3,0,52,11,0.36548695,111.129486,117.57104,314.2507,112.55057,118.04374,325.84027,0.012915428,0.022875462,0.3645413,11.960537,2,1,0.36548695,0,1,0,1,0,True,True,0.5429370999336243,0.016353024169802666,0.010377222672104836,0.9998123645782471,0.01635943166911602,0.010389460250735283,0.9998122453689575,0.016352036967873573,0.01040134858340025,0.9998122453689575,0.01635943166911602,0.010389460250735283,0.9998122453689575,0.059628260353500544,0.055601627237942396,0.04964621997232063,0.055601627237942396,0.0012006768915531901,0.0011299178721840457,0.0013382026737844375,0.0011299178721840457,0.0626231526299983,-0.07604674,-0.0006456833,-0.0011736978,0.0001568362,0.07241933942556243,0.00046161065,0.18433623073665786,0.48551706266302674,-0.0007462603,0.0011484548,0.00015100947,-0.10710850673733179,0.00046799585,7.075901936914441e-05,-0.027794093,-0.071754456,-0.13799286,0.04928589,0.004026633115558148,0.16315584,0.00020828480160039174,0.17745015025138855,-0.08293152,0.13502502,0.047454834,-0.0059554072656217635,0.16541268
1,5,9,1,1,,-1,1,,4294967295,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,1,0,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,9,1,1,0.29682758,1,0,,0,59.162952,-193.36739,133.30104,59.091084,-189.13365,259.39813,-0.0007820146,0.054062005,0.9985373,157.95027,0.46648088,0.4,0.5058918,0.8,2,,,,15.276599,172.1132,72.07394,19.39228,,,0.4964235,0.058108255,0.4964235,0.0,0.3569423,0.08852592,0,52,11,0.9712154,59.209503,-193.39824,133.24971,63.190956,-192.45306,189.86232,0.0050330875,-0.023137072,0.9709266,60.1202,2,1,0.9712154,0,0.0,1.559431,0.84294415,0.0,9.003189,-0.00472939,0.0141943395,0.9998881,58.7871,-194.73474,238.42844,93.93895,0.08913787,1.559431,0.8457501,522,0.5856667,2.348257,0.8679057,507,0.61519355,2.0262415,0.84294415,819,0.30003357,0.8364358,0.8364358,0.07813747,11.0,0.08542672,59.231377,-196.06815,144.5,0,52,11,0.9712154,59.209503,-193.39824,133.24971,63.190956,-192.45306,189.86232,0.0050330875,-0.023137072,0.9709266,60.1202,2,1,0.9712154,0,1,0,1,0,True,True,0.47829708456993103,0.011952197179198265,-0.01758928783237934,0.9997738599777222,0.011962354183197021,-0.017367366701364517,0.999777615070343,0.011958121322095394,-0.017364518716931343,0.9997777938842773,0.011962354183197021,-0.017367366701364517,0.999777615070343,0.03589599753309693,0.009363502810759391,0.07257998638553227,0.009363502810759391,0.0010861526144185193,8.515149212057552e-05,0.002519599412806027,8.515149212057552e-05,11.755532373766444,-0.13207294,0.00036942505,0.013805227,0.08443013,2.833607813077136,0.047739297,28.589609648157953,-0.5075272989785196,-0.00078620407,-0.00015953233,0.00038522086,6.751371239204653,0.00031317578,0.0010010011222979438,-0.12827128,0.021873474,-2.6699066,11.25029,0.026532494722337534,11.562781,0.0024344479206854517,-0.49291834235191345,-0.04655075,0.030853271,0.051330566,0.06321648357477289,0.0758533
1,5,10,1,1,,-1,1,,4294967295,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,0,1,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,10,1,1,0.5033589,1,0,,0,196.93498,127.99983,278.6398,196.88643,125.024826,258.97925,0.014526178,-0.36978433,-0.929004,20.244204,0.14711493,0.14,0.17339525,0.29,2,,,,14.516107,195.86684,89.66564,20.241772,,,0.95250744,0.0039636306,0.95250744,0.0,0.030986596,0.012542351,0,52,11,0.058248103,196.99059,124.98798,258.9138,195.96814,128.42314,278.737,-0.005290397,-0.0021491242,0.05796528,21.555454,2,1,0.058248103,0,0.0,1.875987,0.051736496,0.33780828,2.9370153,-0.023834106,-0.14669196,-0.988895,196.50632,125.56169,260.70477,17.79281,0.120911725,1.875987,0.052257754,49,0.48271364,,0.052925706,33,0.81652975,3.2364058,0.051736496,71,0.30336893,0.6532578,0.28980756,0.6532578,0.0,0.056934647,196.93039,128.17175,278.3,0,52,11,0.058248103,196.99059,124.98798,258.9138,195.96814,128.42314,278.737,-0.005290397,-0.0021491242,0.05796528,21.555454,2,1,0.058248103,0,0,1,1,0,True,True,0.18112564086914062,0.02401379495859146,0.01136044692248106,0.9996470808982849,0.024060532450675964,0.011097349226474762,0.999648928642273,0.02401348389685154,0.011344868689775467,0.999647319316864,0.024060532450675964,0.011097349226474762,0.999648928642273,3.005730225808079,0.1246720502110183,2.7721332789780377,0.1246720502110183,0.46740893713427045,0.0009053572555408394,1.3919003631378961,0.0009053572555408394,515.2701621638313,-0.11179087,-0.00030557768,0.025472602,0.07487512,23.109094385795522,0.056370348,1536.404548999176,2.1095543473923013,-0.00028226236,0.024097104,0.07618757,21.235402997592168,0.057256132,0.4665035798787296,-0.0065116063,-0.060195923,3.1837692,19.3862,2.881058175597061,19.645987,1.3909950058823553,0.12287753820419312,-0.055603027,3.0118484,19.726013,2.6474612287670194,19.954697
1,92,1,1,2,,-1,2,,4294967295,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,1,1,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,92,1,1,2,0.5788296,2,1,,0,34.346924,48.59359,312.86798,34.25358,53.712257,322.67258,-0.0053558173,0.47340998,0.88082594,11.061077,0.11548215,0.98,0.137364,1.07,2,,,,15.223619,168.58652,83.30789,18.309752,,,0.3890725,0.00084833626,0.24883002,2212.0,0.36124915,0.3890725,0,52,11,0.2904426,34.49339,49.319057,312.5289,35.431828,53.057426,345.34128,-0.006442214,0.005493207,0.2903187,35.544815,2,1,0.2904426,0,2.0,1.5347703,0.11377391,1.3266947,11.08131,-0.009704926,0.4614791,0.88709813,34.24728,53.331684,321.97598,10.267189,0.006978478,,,0,0.35578677,,0.011032016,5,6.8342667,1.5347703,0.11377391,97,0.3381813,0.9891407,0.009181144,0.9891407,0.0,0.0016781463,34.346924,48.59359,312.86798,0,52,11,0.2904426,34.49339,49.319057,312.5289,35.431828,53.057426,345.34128,-0.006442214,0.005493207,0.2903187,35.544815,2,1,0.2904426,0,1,1,1,0,True,True,0.1565241813659668,0.009576789103448391,0.0042951893992722034,0.9999449253082275,0.009590019471943378,0.0043594422750175,0.9999445080757141,0.009576789103448391,0.0042951893992722034,0.9999449253082275,0.009590019471943378,0.0043594422750175,0.9999445080757141,0.4757742781683334,0.03494883314270284,0.48909266225769243,0.03494883314270284,0.025753995169922075,0.00035475265577084226,0.03744240491495419,0.00035475265577084226,71.59704684651678,-0.608274,-0.0042461846,-0.014709682,0.0010849582,12.613452449918858,0.002557829,104.54510108908295,-0.46108391489277867,-0.0042461846,-0.014709682,0.0010849582,12.994534817818739,0.002557829,0.02539924251415123,-0.17666867,-0.1464653,-0.7254677,0.3390808,0.44082544502563054,0.81408304,0.03708765225918335,-0.1339184045791626,-0.1464653,-0.7254677,0.3390808,0.4541438291149896,0.81408304
1,92,1,0,2,0.38691264,1,0,,0,35.076912,50.773163,322.19275,28.062162,53.03352,432.46002,-0.1902849,-0.13946545,0.97177213,247.52473,0.66264975,0.51,0.70087296,0.94,2,,,,14.759077,204.2293,100.5793,20.608759,,,0.88169503,0.041653443,0.88169503,0.0,0.044544064,0.032107487,0,52,11,0.2904426,34.49339,49.319057,312.5289,35.431828,53.057426,345.34128,-0.006442214,0.005493207,0.2903187,35.544815,2,1,0.2904426,0,0.0,1.8916227,0.15332243,10.31332,4.3303413,-0.03095387,-0.03705272,0.9988339,33.284023,48.588467,380.14413,58.31213,0.19098888,1.8916227,0.2525114,157,0.6419469,,0.2326517,153,0.56443435,,0.15332243,188,0.30035025,0.7764633,0.14378928,0.079747416,22.0,0.7764633,35.08901,50.74909,321.9,0,52,11,0.2904426,34.49339,49.319057,312.5289,35.431828,53.057426,345.34128,-0.006442214,0.005493207,0.2903187,35.544815,2,1,0.2904426,0,1,1,1,0,True,True,0.6710203886032104,0.00963467638939619,0.004482129123061895,0.9999434947967529,0.009590019471943378,0.0043594422750175,0.9999445080757141,0.009633360430598259,0.0044841403141617775,0.9999436140060425,0.009590019471943378,0.0043594422750175,0.9999445080757141,0.05809300350989145,0.03494883314270284,0.24859606276941762,0.03494883314270284,0.0005174320803247777,0.00035475265577084226,0.04146906164253796,0.00035475265577084226,0.45857140716945227,-0.47210762,0.017267633,0.028995503,0.029984728,0.6622301314806847,0.029843336,115.89570456471937,1.3103374679702793,0.016916946,0.02948364,0.030921457,6.113143427545974,0.03076007,0.00016267942455393546,-0.13712016,0.5956192,1.4300308,9.371094,0.02314417036718861,9.498271,0.04111430898676712,0.38057780265808105,0.5835228,1.4541054,9.663849,0.21364722962671479,9.790041
1,92,2,1,1,,-1,1,,4294967295,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,1,0,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,92,2,1,1,0.44371107,1,0,,0,2.3526444,159.16426,228.49043,-17.316809,160.6429,375.78574,-0.011649318,-0.0039368304,0.9999244,190.14476,0.5366099,0.41,0.57598853,0.81,2,,,,7.123998,149.21095,71.41251,11.895359,,,0.9004327,0.050756846,0.9004327,0.0,0.04641263,0.0023978367,0,52,11,0.6791547,2.3929493,159.09583,228.54608,2.737061,160.2025,245.42986,0.0015319865,0.012367712,0.67904013,17.201544,2,1,0.6791547,0,2.0,2.1634004,0.22640906,1.0077713,2.640146,-0.10701525,0.041876514,0.993375,-6.8047905,162.59343,313.6881,85.75626,0.08629894,1.9625018,0.2202146,165,0.5629008,2.4506607,0.23419064,168,0.65157706,2.1634004,0.22640906,301,0.30200076,0.77812207,0.77812207,0.10913139,11.0,0.112746544,2.3724375,159.00226,228.5,0,52,11,0.6791547,2.3929493,159.09583,228.54608,2.737061,160.2025,245.42986,0.0015319865,0.012367712,0.67904013,17.201544,2,1,0.6791547,0,1,0,1,0,True,True,0.5469130277633667,0.0068008205853402615,0.014158849604427814,0.9998766183853149,0.006802618969231844,0.01416712161153555,0.9998764991760254,0.006799062713980675,0.014173285104334354,0.9998764395713806,0.006802618969231844,0.01416712161153555,0.9998764991760254,0.11739000834364402,0.006077385071010372,0.02585159529546247,0.006077385071010372,0.003120010631293298,2.5084313281028746e-05,0.0003655046997094417,2.5084313281028746e-05,123.38094662344058,-0.66663104,-0.008571792,-0.0005881166,-0.00020162911,18.31587466846622,0.00038170497,13.571046678239053,-0.19471508843218005,-0.01684319,0.00043015377,-0.00024349052,3.253736597797087,0.00034824145,0.0030949263180122693,-0.45274562,-0.020511866,-0.093566895,-0.046081543,0.11131262327263365,0.1062968,0.00034042038642841295,-0.13224166631698608,-0.0403049,0.06843567,-0.055648804,0.019774210224452096,0.09697791
1,92,3,1,1,,-1,1,,4294967295,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,1,0,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,92,3,1,1,0.33522138,1,0,,0,-80.13847,37.790375,128.56902,-90.08968,35.750633,276.14252,0.032196037,-0.033607475,0.9989164,220.72078,0.6035858,0.52,0.6424621,0.95,2,,,,29.982656,262.56198,143.31924,44.263264,,,0.9422977,0.022242542,0.9422977,0.0,0.02875937,0.0067004045,0,52,11,0.4272602,-80.19137,37.841187,128.45503,-83.585304,38.067074,146.11658,0.009088428,0.011580038,0.4270062,19.421673,2,1,0.4272602,0,2.0,3.3286037,0.40386534,0.14711574,4.1736383,0.036979876,0.14949681,0.98807037,-76.55235,52.051678,224.2114,96.76577,0.09907139,2.708116,0.39645258,275,0.4811523,1.8873527,0.40197232,305,0.8228937,3.3286037,0.40386534,483,0.3036221,0.6798804,0.6798804,0.12928045,11.0,0.19083914,-80.13074,37.585503,128.6,0,52,11,0.4272602,-80.19137,37.841187,128.45503,-83.585304,38.067074,146.11658,0.009088428,0.011580038,0.4270062,19.421673,2,1,0.4272602,0,1,0,1,0,True,True,0.6127638220787048,-0.0005508960457518697,0.0033773595932871103,0.9999940991401672,-0.0005563513841480017,0.003400378627702594,0.9999940395355225,-0.0005515926750376821,0.003395778127014637,0.9999940991401672,-0.0005563513841480017,0.003400378627702594,0.9999940395355225,0.1514776873158778,0.03222773853443515,0.04942985281688435,0.03222773853443515,0.00926688796088992,0.0004437640256070663,0.001497172188283371,0.0004437640256070663,19.882467766991425,-0.054755516,-0.00075607636,-0.006756762,0.0011285953,3.700227015743745,0.0019227221,2.373802520912436,0.4341701756073478,-0.00065960456,-0.0013427635,0.00088733895,0.5337673403322682,0.00086837664,0.008823123935282853,-0.023394853,0.0606308,-0.2556839,0.14497375,0.11924994878144266,0.30011287,0.0010534081626763048,0.18550363183021545,0.052894592,-0.050811768,0.113983154,0.0172021142824492,0.13554274
